age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,admin,married,unknown,no,3756,no,no,cellular,14,aug,65,10,-1,0,unknown,0
35,admin,married,tertiary,no,0,yes,no,cellular,28,jul,151,7,-1,0,unknown,0
37,management,married,tertiary,yes,0,no,no,cellular,17,jul,91,2,-1,0,unknown,0
35,unemployed,married,tertiary,no,-94,yes,no,cellular,18,jul,354,1,-1,0,unknown,0
49,housemaid,divorced,unknown,no,2754,no,no,unknown,6,jun,18,2,-1,0,unknown,0
31,management,single,tertiary,no,2983,yes,no,cellular,2,jul,153,1,-1,0,unknown,0
53,services,married,secondary,no,658,no,no,cellular,28,aug,18,25,-1,0,unknown,0
27,unknown,single,tertiary,no,6421,no,no,telephone,28,jan,147,4,-1,0,unknown,0
54,admin,married,unknown,no,-24,no,no,telephone,28,jan,98,2,-1,0,unknown,0
41,technician,single,tertiary,no,0,yes,no,cellular,19,nov,635,6,-1,0,unknown,0
36,services,single,secondary,no,1227,yes,yes,cellular,4,may,775,5,341,3,failure,1
52,technician,married,unknown,no,133,yes,no,unknown,7,may,253,8,-1,0,unknown,0
58,retired,married,tertiary,no,0,no,no,unknown,6,may,393,1,-1,0,unknown,0
32,blue,married,secondary,no,322,yes,yes,cellular,9,feb,117,3,-1,0,unknown,0
56,management,married,tertiary,no,73,yes,no,cellular,8,may,122,1,368,2,failure,0
37,admin,married,secondary,no,99,yes,no,unknown,29,may,113,2,-1,0,unknown,0
51,self,married,secondary,yes,-206,no,yes,cellular,28,jul,51,3,-1,0,unknown,0
35,blue,married,primary,no,767,yes,no,unknown,16,may,1408,2,-1,0,unknown,0
47,technician,divorced,secondary,no,-105,no,no,telephone,28,aug,192,2,-1,0,unknown,0
48,blue,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,1
41,blue,divorced,secondary,no,139,yes,no,cellular,12,may,178,3,370,1,failure,0
55,blue,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,0
56,blue,married,primary,no,770,yes,no,unknown,20,jun,59,3,-1,0,unknown,0
44,blue,married,secondary,no,144,yes,no,unknown,5,may,247,2,-1,0,unknown,0
29,technician,single,secondary,no,309,yes,no,unknown,13,may,214,1,-1,0,unknown,0
48,blue,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,0
47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,1
34,technician,single,secondary,no,27,no,no,cellular,12,aug,256,9,-1,0,unknown,0
31,services,single,secondary,no,481,yes,no,unknown,21,may,114,2,-1,0,unknown,0
38,admin,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,0
36,admin,divorced,secondary,no,0,yes,no,unknown,7,may,133,2,-1,0,unknown,0
52,management,divorced,secondary,no,123,no,no,unknown,8,may,306,2,-1,0,unknown,0
38,technician,married,secondary,no,0,yes,no,unknown,21,may,73,1,-1,0,unknown,0
31,services,single,secondary,no,-250,no,yes,cellular,29,jan,207,2,-1,0,unknown,0
24,admin,single,secondary,no,1019,yes,no,unknown,19,may,99,26,-1,0,unknown,0
29,blue,single,secondary,no,13654,yes,yes,cellular,16,apr,528,1,-1,0,unknown,0
39,management,divorced,tertiary,no,267,yes,yes,cellular,16,apr,91,1,-1,0,unknown,0
38,blue,married,secondary,no,4336,yes,no,cellular,31,jul,226,6,-1,0,unknown,0
50,blue,married,primary,no,0,yes,no,cellular,23,jul,137,1,-1,0,unknown,0
28,blue,married,secondary,no,59,yes,yes,unknown,23,may,293,2,-1,0,unknown,0
58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,1
59,blue,divorced,primary,no,989,no,no,cellular,20,jul,125,2,-1,0,unknown,1
52,management,married,secondary,no,638,yes,no,cellular,23,jul,213,1,-1,0,unknown,0
48,technician,married,secondary,no,1449,yes,yes,cellular,28,jan,188,1,-1,0,unknown,0
48,blue,married,secondary,no,0,no,no,cellular,19,aug,112,7,-1,0,unknown,0
77,retired,divorced,primary,no,2693,no,no,cellular,25,oct,83,2,94,12,other,0
30,management,single,tertiary,no,3410,yes,no,cellular,18,may,140,1,-1,0,unknown,0
33,services,married,secondary,no,624,yes,no,cellular,15,may,423,1,-1,0,unknown,0
43,management,married,tertiary,no,354,no,no,cellular,14,aug,169,10,-1,0,unknown,0
50,blue,married,primary,no,859,yes,yes,telephone,28,jul,40,7,-1,0,unknown,0
36,self,single,tertiary,no,1923,no,no,unknown,19,jun,219,1,-1,0,unknown,0
29,admin,single,tertiary,no,41,yes,no,cellular,13,aug,148,2,-1,0,unknown,1
61,retired,married,secondary,no,1853,no,no,telephone,10,aug,520,1,181,2,success,1
49,self,married,secondary,no,1683,no,no,cellular,29,aug,61,4,-1,0,unknown,0
59,admin,divorced,secondary,no,1525,no,no,telephone,29,jul,90,2,-1,0,unknown,0
33,management,married,tertiary,no,17946,yes,no,cellular,4,may,15,4,87,6,failure,0
30,technician,single,secondary,no,925,no,no,cellular,20,nov,240,1,-1,0,unknown,0
40,blue,single,secondary,no,5483,no,no,cellular,29,jul,76,2,-1,0,unknown,0
40,blue,married,primary,no,2133,yes,yes,cellular,6,apr,377,3,325,1,failure,0
51,technician,single,secondary,no,17092,no,no,cellular,17,nov,35,1,-1,0,unknown,0
34,blue,single,primary,no,-109,yes,no,cellular,15,jul,860,4,-1,0,unknown,1
36,blue,married,secondary,no,2426,yes,no,cellular,20,nov,308,1,-1,0,unknown,0
37,admin,married,secondary,no,1026,yes,no,unknown,13,may,389,2,-1,0,unknown,0
25,admin,single,secondary,no,483,no,yes,cellular,3,feb,189,1,-1,0,unknown,1
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,0
33,blue,married,primary,yes,-542,yes,no,cellular,6,may,116,2,-1,0,unknown,0
37,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46,1,-1,0,unknown,0
34,blue,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,-1,0,unknown,0
27,student,single,secondary,no,833,no,no,telephone,25,jun,359,5,-1,0,unknown,0
31,technician,single,secondary,no,391,no,no,cellular,13,aug,336,2,-1,0,unknown,0
31,admin,single,secondary,yes,4,yes,yes,cellular,8,jul,144,1,-1,0,unknown,0
85,retired,married,primary,no,1255,no,no,cellular,15,jan,233,3,-1,0,unknown,1
36,blue,married,secondary,no,604,yes,no,unknown,30,may,235,1,-1,0,unknown,0
31,services,married,secondary,no,-309,yes,no,unknown,26,may,269,1,-1,0,unknown,0
40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,unknown,0
34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,0
34,admin,married,secondary,no,-314,yes,yes,cellular,20,apr,374,3,307,3,other,0
38,management,married,secondary,no,65,yes,no,unknown,8,may,56,1,-1,0,unknown,0
34,admin,married,secondary,no,1158,yes,no,cellular,18,may,61,7,-1,0,unknown,0
42,technician,married,secondary,no,5,no,no,cellular,21,aug,98,2,-1,0,unknown,0
46,management,single,tertiary,no,379,no,no,cellular,11,aug,83,6,-1,0,unknown,0
32,admin,single,secondary,no,1581,no,no,unknown,23,may,331,3,-1,0,unknown,0
47,services,married,secondary,no,2796,yes,no,unknown,15,may,57,2,-1,0,unknown,0
37,admin,married,secondary,no,1207,yes,no,telephone,6,apr,1353,2,138,2,success,1
30,admin,married,secondary,no,116,yes,no,cellular,31,jul,15,19,-1,0,unknown,0
38,admin,married,secondary,no,-650,no,no,unknown,16,may,317,1,-1,0,unknown,0
37,admin,married,secondary,no,0,yes,no,cellular,8,apr,208,3,349,2,failure,0
48,management,married,tertiary,no,1600,no,no,cellular,18,nov,448,1,-1,0,unknown,0
53,management,married,tertiary,no,3911,yes,yes,unknown,30,may,63,2,-1,0,unknown,0
29,technician,single,secondary,no,401,yes,no,cellular,5,feb,127,2,-1,0,unknown,0
60,entrepreneur,married,primary,no,0,no,no,unknown,18,jun,201,1,-1,0,unknown,0
60,blue,married,primary,no,1138,yes,no,cellular,28,aug,116,4,-1,0,unknown,0
26,blue,single,primary,no,102,yes,no,unknown,9,may,89,1,-1,0,unknown,0
50,services,married,secondary,no,517,yes,no,unknown,26,may,420,2,-1,0,unknown,0
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,0
35,management,married,secondary,yes,-550,no,yes,cellular,23,jul,874,3,-1,0,unknown,0
32,management,single,tertiary,no,2551,yes,no,cellular,21,jul,638,3,-1,0,unknown,1
57,technician,married,secondary,no,254,no,no,cellular,27,oct,207,1,-1,0,unknown,1
32,blue,married,primary,no,4,yes,no,unknown,26,may,76,5,-1,0,unknown,0
32,technician,married,secondary,no,-1,no,no,cellular,14,aug,153,6,-1,0,unknown,0
32,technician,divorced,tertiary,no,53,no,no,cellular,22,aug,671,2,-1,0,unknown,1
37,self,single,secondary,no,133,yes,no,cellular,18,nov,207,1,-1,0,unknown,0
37,admin,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown,0
31,admin,single,secondary,no,-48,yes,no,unknown,16,may,254,17,-1,0,unknown,0
45,blue,divorced,primary,no,452,yes,no,cellular,9,jul,96,1,-1,0,unknown,0
24,blue,single,unknown,no,11,yes,no,unknown,13,may,109,2,-1,0,unknown,0
34,blue,single,secondary,no,1156,yes,no,unknown,23,may,234,2,-1,0,unknown,0
31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,0
46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,-1,0,unknown,1
34,management,married,tertiary,no,333,no,no,cellular,25,may,170,1,-1,0,unknown,0
42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,-1,0,unknown,1
59,technician,married,secondary,no,283,no,no,cellular,25,aug,272,4,-1,0,unknown,0
35,management,single,tertiary,no,687,yes,no,unknown,30,may,166,2,-1,0,unknown,0
26,student,single,secondary,no,8015,no,no,cellular,26,may,109,1,-1,0,unknown,0
37,technician,married,secondary,no,630,no,no,cellular,8,aug,241,6,-1,0,unknown,0
42,self,married,secondary,no,2,yes,no,cellular,14,may,51,5,-1,0,unknown,0
33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,0
39,blue,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,0
39,technician,married,secondary,no,-54,yes,yes,unknown,30,jun,252,4,-1,0,unknown,0
30,admin,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,1
51,unemployed,married,secondary,no,2254,no,no,cellular,12,aug,83,3,-1,0,unknown,0
58,entrepreneur,married,tertiary,no,364,yes,no,cellular,30,jan,168,1,-1,0,unknown,0
31,blue,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,1
47,admin,single,tertiary,no,1192,yes,no,unknown,15,may,217,2,-1,0,unknown,0
45,technician,divorced,tertiary,no,10768,yes,no,cellular,16,mar,104,2,-1,0,unknown,0
37,management,married,tertiary,no,347,yes,no,cellular,22,jul,282,1,-1,0,unknown,0
56,admin,married,secondary,no,6005,yes,no,unknown,19,jun,44,6,-1,0,unknown,0
35,management,married,tertiary,no,0,no,no,cellular,17,jul,127,5,-1,0,unknown,0
41,management,married,tertiary,no,2127,no,no,cellular,8,aug,120,7,-1,0,unknown,0
33,management,married,tertiary,no,148,no,no,unknown,20,may,717,1,-1,0,unknown,0
35,technician,single,tertiary,no,272,no,no,cellular,11,aug,86,2,-1,0,unknown,0
59,self,divorced,tertiary,no,2979,yes,no,cellular,21,jul,118,3,-1,0,unknown,0
34,blue,single,secondary,no,47,yes,no,cellular,14,apr,232,1,147,2,failure,0
46,technician,divorced,secondary,no,2862,yes,yes,cellular,30,jul,132,3,-1,0,unknown,0
47,technician,divorced,secondary,no,129,no,no,cellular,2,feb,110,2,222,2,failure,0
35,admin,married,secondary,no,561,yes,no,cellular,5,may,168,2,-1,0,unknown,0
30,management,married,tertiary,no,1908,no,no,cellular,5,aug,222,1,-1,0,unknown,0
57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,0
44,management,divorced,tertiary,no,-90,yes,no,cellular,21,jul,472,1,-1,0,unknown,0
34,blue,married,secondary,no,320,yes,no,cellular,12,nov,413,1,92,3,success,1
48,management,married,tertiary,no,342,no,no,unknown,16,jun,452,1,-1,0,unknown,0
52,admin,married,primary,no,813,no,yes,cellular,5,aug,113,2,-1,0,unknown,0
39,admin,divorced,tertiary,no,1176,no,no,cellular,22,feb,327,1,-1,0,unknown,0
51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,unknown,0
31,management,single,secondary,no,0,no,no,cellular,18,aug,87,7,-1,0,unknown,0
46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,unknown,0
32,technician,married,secondary,no,163,yes,yes,cellular,28,jul,73,3,-1,0,unknown,0
45,blue,married,primary,no,446,yes,no,unknown,28,may,51,1,-1,0,unknown,0
34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,80,2,-1,0,unknown,0
28,blue,married,primary,no,10045,yes,no,unknown,29,may,169,4,-1,0,unknown,0
46,management,married,unknown,no,876,yes,no,cellular,31,jul,11,3,-1,0,unknown,0
43,blue,married,primary,no,0,yes,no,unknown,12,may,3,1,-1,0,unknown,0
29,blue,single,tertiary,no,455,no,no,cellular,22,oct,542,4,148,3,success,1
31,management,married,tertiary,no,877,no,no,cellular,9,sep,209,1,92,8,success,1
45,technician,married,secondary,no,3460,no,no,cellular,27,aug,116,4,-1,0,unknown,0
27,services,married,secondary,no,891,yes,no,cellular,18,jul,240,1,-1,0,unknown,0
27,student,single,primary,yes,25,no,no,unknown,28,aug,8,1,-1,0,unknown,0
46,services,married,secondary,no,-11,yes,no,cellular,28,aug,74,6,-1,0,unknown,0
37,entrepreneur,married,primary,no,-204,yes,no,cellular,24,jul,467,1,-1,0,unknown,0
50,admin,divorced,secondary,yes,-500,yes,no,unknown,14,may,148,3,-1,0,unknown,0
45,blue,married,primary,no,572,no,no,telephone,5,feb,13,6,-1,0,unknown,0
37,technician,divorced,secondary,no,1309,no,yes,unknown,30,jun,124,2,-1,0,unknown,0
24,management,single,tertiary,no,736,yes,no,cellular,15,apr,442,2,246,2,other,1
38,admin,single,tertiary,no,-898,yes,no,cellular,9,apr,345,2,323,1,failure,0
32,technician,single,secondary,no,-5,no,yes,cellular,26,aug,300,4,-1,0,unknown,0
46,blue,married,primary,no,0,yes,no,cellular,12,may,278,1,-1,0,unknown,0
39,management,married,tertiary,no,1424,yes,no,cellular,12,aug,254,2,-1,0,unknown,0
30,management,married,secondary,no,1439,yes,no,cellular,18,nov,373,1,-1,0,unknown,0
28,admin,married,secondary,no,84,yes,yes,cellular,14,may,287,1,-1,0,unknown,0
39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,1
30,blue,single,secondary,no,327,yes,no,telephone,18,may,21,2,-1,0,unknown,0
34,admin,single,secondary,no,151,yes,no,cellular,12,may,590,1,370,1,other,1
37,blue,single,secondary,no,240,yes,no,unknown,6,may,246,1,-1,0,unknown,0
33,technician,married,tertiary,no,300,no,no,cellular,14,aug,70,3,-1,0,unknown,0
29,admin,divorced,secondary,no,120,no,yes,cellular,3,feb,197,1,-1,0,unknown,0
55,unemployed,married,secondary,no,1161,yes,no,cellular,28,jan,134,2,-1,0,unknown,0
35,services,single,secondary,no,2223,no,no,cellular,17,nov,499,3,-1,0,unknown,0
34,management,married,secondary,no,487,yes,no,unknown,8,may,442,2,-1,0,unknown,0
40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure,0
53,technician,single,unknown,no,5331,no,no,cellular,21,nov,302,1,-1,0,unknown,0
34,technician,married,tertiary,no,2656,yes,no,cellular,24,jul,302,1,-1,0,unknown,0
35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,1
59,retired,divorced,secondary,no,284,no,yes,unknown,4,jun,265,2,-1,0,unknown,0
44,entrepreneur,married,tertiary,no,5156,yes,no,cellular,4,feb,54,1,-1,0,unknown,0
31,technician,married,secondary,no,2440,no,no,cellular,6,nov,312,1,-1,0,unknown,0
27,management,single,tertiary,no,2802,yes,no,cellular,18,may,84,1,-1,0,unknown,0
47,technician,divorced,secondary,no,-81,yes,no,cellular,21,nov,262,1,-1,0,unknown,0
63,retired,single,tertiary,no,791,no,no,cellular,21,oct,212,2,-1,0,unknown,1
33,self,married,tertiary,no,263,no,no,cellular,4,may,119,2,-1,0,unknown,0
46,entrepreneur,married,secondary,no,294,yes,no,cellular,29,jan,444,1,196,1,failure,0
53,services,married,secondary,no,660,no,no,cellular,2,feb,210,1,272,2,failure,0
35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown,0
37,services,married,tertiary,no,0,yes,no,cellular,21,nov,11,3,175,1,failure,0
32,technician,married,unknown,no,1879,no,no,unknown,19,may,115,1,-1,0,unknown,0
57,unemployed,divorced,secondary,no,1088,no,no,cellular,29,jul,1697,1,-1,0,unknown,0
34,blue,married,secondary,no,277,no,yes,unknown,3,jul,225,2,-1,0,unknown,0
59,retired,married,secondary,no,12438,no,no,cellular,5,aug,91,1,-1,0,unknown,0
38,admin,single,secondary,no,221,yes,no,cellular,4,feb,93,2,274,2,failure,0
49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,1
27,admin,single,secondary,no,-172,no,yes,cellular,9,feb,125,5,-1,0,unknown,0
30,admin,married,secondary,no,590,no,no,cellular,11,aug,443,3,-1,0,unknown,0
32,technician,single,secondary,no,284,no,no,cellular,29,aug,161,2,-1,0,unknown,0
60,admin,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,success,1
39,blue,married,secondary,no,1419,yes,no,cellular,13,may,9,12,349,1,other,0
44,technician,single,secondary,no,293,yes,no,cellular,8,may,345,2,358,1,failure,0
32,management,single,tertiary,no,1834,yes,no,unknown,2,jun,159,1,-1,0,unknown,0
32,management,single,tertiary,yes,62,no,yes,cellular,24,jul,577,3,-1,0,unknown,0
51,entrepreneur,married,primary,no,1443,no,no,cellular,18,feb,172,10,-1,0,unknown,1
43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,0
54,admin,married,unknown,no,1044,yes,no,cellular,29,jul,597,5,-1,0,unknown,0
40,admin,divorced,secondary,no,4,yes,no,cellular,9,jul,189,1,-1,0,unknown,0
38,self,married,secondary,no,215,yes,no,cellular,14,may,115,2,175,2,failure,0
30,management,married,secondary,no,-559,yes,yes,cellular,21,nov,531,1,184,1,failure,0
27,blue,married,primary,no,1002,yes,no,unknown,3,jun,583,1,-1,0,unknown,0
30,technician,single,secondary,no,2567,no,no,cellular,18,jun,813,4,-1,0,unknown,1
28,technician,single,tertiary,no,-803,yes,yes,unknown,11,jun,222,9,-1,0,unknown,0
32,admin,married,secondary,no,3052,yes,yes,cellular,20,apr,253,3,151,4,failure,0
39,management,married,tertiary,no,429,no,no,cellular,18,aug,80,6,-1,0,unknown,0
28,admin,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,unknown,0
43,admin,married,secondary,no,5048,no,no,telephone,31,jul,214,3,-1,0,unknown,0
35,management,married,tertiary,no,1511,yes,no,cellular,12,aug,226,4,-1,0,unknown,0
40,entrepreneur,married,secondary,no,0,yes,no,cellular,30,jul,106,23,-1,0,unknown,0
39,admin,married,tertiary,no,1022,yes,yes,cellular,28,jan,123,2,-1,0,unknown,0
44,services,divorced,secondary,no,-574,yes,no,unknown,3,jun,172,2,-1,0,unknown,0
27,blue,single,secondary,no,228,no,no,cellular,9,jul,799,6,-1,0,unknown,0
67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1206,1,-1,0,unknown,0
43,management,married,tertiary,no,1336,yes,yes,cellular,27,may,82,2,309,1,failure,0
31,technician,married,secondary,no,54,no,no,cellular,20,nov,775,1,-1,0,unknown,0
52,unemployed,married,tertiary,no,0,no,no,telephone,6,feb,43,4,-1,0,unknown,0
40,admin,divorced,unknown,no,64,yes,no,cellular,7,may,873,1,293,1,failure,0
33,management,divorced,tertiary,no,893,yes,no,cellular,29,jan,259,1,259,9,failure,0
45,blue,married,primary,no,0,no,no,cellular,19,aug,92,2,-1,0,unknown,0
36,blue,married,primary,no,4143,no,yes,unknown,16,jun,78,5,-1,0,unknown,0
47,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,0
58,entrepreneur,married,secondary,no,496,no,no,cellular,22,apr,132,1,-1,0,unknown,1
33,management,married,secondary,no,-224,yes,no,cellular,14,may,152,2,259,8,other,0
55,management,single,tertiary,no,1498,no,no,cellular,25,aug,340,5,-1,0,unknown,0
44,management,divorced,tertiary,no,2237,yes,no,unknown,20,jun,125,2,-1,0,unknown,0
32,blue,married,primary,no,104,yes,no,cellular,25,jul,211,3,-1,0,unknown,0
39,blue,single,secondary,no,116,yes,no,unknown,26,may,182,3,-1,0,unknown,0
37,technician,married,secondary,no,703,no,no,cellular,31,jul,92,2,-1,0,unknown,0
43,blue,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,1
26,student,single,unknown,no,-41,yes,no,unknown,8,may,229,2,-1,0,unknown,0
47,technician,married,secondary,no,147,no,no,cellular,22,aug,136,2,-1,0,unknown,0
34,management,single,tertiary,no,417,yes,no,cellular,12,feb,155,10,149,5,failure,0
53,management,divorced,secondary,no,28,yes,no,cellular,21,jul,142,1,-1,0,unknown,0
29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown,0
53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,0
26,admin,single,secondary,no,274,no,no,cellular,1,apr,351,3,-1,0,unknown,1
38,housemaid,married,secondary,no,1372,yes,yes,unknown,15,may,224,1,-1,0,unknown,0
54,blue,married,primary,no,1691,yes,no,unknown,14,may,156,1,-1,0,unknown,0
